lat,lon,cumulated hours,timestamp,v1,v2,v3,d1,d2,d3,z0,irr_dir,irr_glo,T,rho,p,liq_precip,vap_precip,cloud_1,cloud-2,h1,h2,h3
6.0,-0.625,2715,2017-04-24T03:00:00Z,1.01,1.98,3.99,27.7,28.52,28.13,0.406499147415,0.0,0.0,297.014831543,1.1451472044,98917.4609375,0.0132713317871,47.5034446716,0.459716796875,11.5,4,12,52
6.0,-0.625,2716,2017-04-24T04:00:00Z,1.0,1.97,4.08,31.14,31.72,31.39,0.406499147415,0.0,0.0,296.837677002,1.14582872391,98936.5859375,0.0120811462402,47.5661468506,0.52197265625,9.68359375,4,12,52
6.0,-0.625,2717,2017-04-24T05:00:00Z,0.96,1.94,4.07,33.95,34.27,33.87,0.406499147415,0.4902356565,0.062255859375,296.731811523,1.14654779434,98972.84375,0.0123558044434,47.8321609497,0.611572265625,8.78515625,4,12,52
6.0,-0.625,2718,2017-04-24T06:00:00Z,1.34,2.25,3.95,35.39,35.59,36.09,0.406621217728,186.75,49.1875,297.447509766,1.14704048634,99029.203125,0.0152168273926,48.1921310425,0.768798828125,8.52343845367,4,12,52
6.0,-0.625,2719,2017-04-24T07:00:00Z,2.06,3.0,3.88,36.73,36.75,37.13,0.406621217728,515.75,172.25,298.614135742,1.14621448517,99096.7734375,0.0190277099609,48.6148757935,0.865966796875,10.296875,4,12,52
6.0,-0.625,2720,2017-04-24T08:00:00Z,2.46,3.53,4.47,35.85,35.77,35.61,0.40674328804,811.75,270.5,299.617858887,1.14402770996,99162.3046875,0.025146484375,49.0533790588,0.86767578125,14.046875,4,12,52
6.0,-0.625,2721,2017-04-24T09:00:00Z,2.69,3.84,4.74,34.27,34.25,34.52,0.40674328804,1054.5,352.0,300.530426025,1.14198899269,99179.5234375,0.0279693603516,49.8355712891,0.872802734375,16.7265625,4,12,52
6.0,-0.625,2722,2017-04-24T10:00:00Z,2.73,3.86,4.68,34.22,34.24,34.77,0.40674328804,1227.0,418.625,301.251525879,1.14004838467,99177.5859375,0.0298767089844,50.8203239441,0.871826171875,17.2734375,4,12,52
6.0,-0.625,2723,2017-04-24T11:00:00Z,2.7,3.79,4.53,34.68,34.75,35.46,0.406865358353,1318.5,468.75,301.819091797,1.13788473606,99124.421875,0.0344848632812,51.7427902222,0.864990234375,16.75,4,12,52
6.0,-0.625,2724,2017-04-24T12:00:00Z,2.68,3.77,4.48,35.91,36.02,36.96,0.406865358353,1322.5,475.125,302.235717773,1.13548362255,99044.078125,0.0401611328125,52.5718917847,0.841552734375,17.453125,4,12,52
6.0,-0.625,2725,2017-04-24T13:00:00Z,2.66,3.76,4.5,37.02,37.13,38.18,0.406865358353,1238.0,436.125,302.398864746,1.13346028328,98953.96875,0.0514373779297,53.3227310181,0.84423828125,20.6328125,4,12,52
6.0,-0.625,2726,2017-04-24T14:00:00Z,2.59,3.7,4.53,38.59,38.66,39.74,0.406987428665,1071.5,340.5,302.253601074,1.13235461712,98894.21875,0.0689697265625,53.9329986572,0.86279296875,28.7890625,4,12,52
6.0,-0.625,2727,2017-04-24T15:00:00Z,2.42,3.53,4.49,40.02,39.99,40.94,0.406987428665,834.0,227.0625,301.881835938,1.1320707798,98863.890625,0.0750122070312,53.9645614624,0.878173828125,25.234375,4,12,52
6.0,-0.625,2728,2017-04-24T16:00:00Z,2.03,3.07,4.41,39.06,38.9,39.39,0.407109498978,542.0,117.9375,301.239471436,1.13282442093,98858.4296875,0.0729370117188,53.5276985168,0.882568359375,32.140625,4,12,52
6.0,-0.625,2729,2017-04-24T17:00:00Z,1.38,2.27,4.18,33.71,33.36,33.14,0.407109498978,215.125,34.203125,300.212188721,1.13472747803,98890.9453125,0.0673828125,52.9661445618,0.864013671875,33.46875,4,12,52
6.0,-0.625,2730,2017-04-24T18:00:00Z,0.98,1.88,4.22,26.59,26.18,26.26,0.407109498978,3.12890672684,0.260864257812,299.087402344,1.13717126846,98939.5859375,0.0590057373047,52.4515266418,0.8388671875,28.40625,4,12,52
6.0,-0.625,2731,2017-04-24T19:00:00Z,0.97,1.88,4.21,21.78,21.4,21.52,0.40723156929,0.0,0.0,298.665466309,1.13940322399,98997.125,0.0497436523438,52.0768928528,0.816162109375,26.796875,4,12,52
6.0,-0.625,2732,2017-04-24T20:00:00Z,0.97,1.87,4.16,20.14,19.87,20.02,0.40723156929,0.0,0.0,298.349212646,1.14139819145,99050.046875,0.0469055175781,51.7641105652,0.805419921875,30.28125,4,12,52
6.0,-0.625,2733,2017-04-24T21:00:00Z,0.97,1.9,4.16,21.42,21.26,21.3,0.40723156929,0.0,0.0,298.074310303,1.14285588264,99103.1171875,0.0491180419922,51.7796630859,0.793212890625,32.015625,4,12,52
6.0,-0.625,2734,2017-04-24T22:00:00Z,1.02,1.97,4.26,25.23,25.22,25.17,0.407353639603,0.0,0.0,297.878662109,1.14375853539,99121.0,0.0537414550781,52.1389465332,0.76220703125,46.75,4,12,52
6.0,-0.625,2735,2017-04-24T23:00:00Z,1.08,2.04,4.35,29.65,29.71,29.54,0.407353639603,0.0,0.0,297.745727539,1.14400541782,99090.2265625,0.0595550537109,52.5292930603,0.7841796875,44.1875,4,12,52
6.0,-5.92030439429e-13,2712,2017-04-24T00:00:00Z,1.74,2.65,4.58,24.85,24.92,24.95,0.399174928665,0.0,0.0,298.799987793,1.15094423294,99893.8203125,0.0140762329102,50.3001937866,0.782470703125,10.0546875,4,12,52
6.0,-5.92030439429e-13,2713,2017-04-24T01:00:00Z,1.61,2.51,4.36,27.73,27.84,27.74,0.399296998978,0.0,0.0,298.560058594,1.15095019341,99835.3828125,0.0144233703613,49.6750526428,0.6044921875,11.28125,4,12,52
6.0,-5.92030439429e-13,2714,2017-04-24T02:00:00Z,1.48,2.34,4.16,29.07,29.12,28.73,0.39941906929,0.0,0.0,298.330810547,1.15097892284,99797.1328125,0.015193939209,49.097026825,0.568359375,11.71484375,4,12,52
6.0,-5.92030439429e-13,2715,2017-04-24T03:00:00Z,1.48,2.36,4.22,31.08,31.08,30.53,0.39941906929,0.0,0.0,298.124206543,1.15125072002,99773.4609375,0.0143966674805,48.9096946716,0.597412109375,9.69921875,4,12,52
6.0,-5.92030439429e-13,2716,2017-04-24T04:00:00Z,1.5,2.39,4.32,34.43,34.37,33.77,0.399541139603,0.0,0.0,297.993927002,1.15193223953,99784.5859375,0.0156936645508,49.0973968506,0.619140625,9.59765625,4,12,52
6.0,-5.92030439429e-13,2717,2017-04-24T05:00:00Z,1.48,2.37,4.33,37.2,37.17,36.57,0.399541139603,1.4785169363,0.181823730469,297.888061523,1.15265130997,99828.84375,0.0189437866211,49.4259109497,0.64208984375,11.66796875,4,12,52
6.0,-5.92030439429e-13,2718,2017-04-24T06:00:00Z,1.84,2.71,4.22,38.56,38.62,38.75,0.399663209915,200.875,48.578125,298.478759766,1.15326607227,99885.203125,0.0244827270508,49.7390060425,0.708740234375,14.6210947037,4,12,52
6.0,-5.92030439429e-13,2719,2017-04-24T07:00:00Z,2.32,3.21,4.05,39.04,39.05,39.19,0.399663209915,529.0,154.875,299.395385742,1.15280628204,99952.7734375,0.0335235595703,50.1148757935,0.85888671875,16.1328125,4,12,52
6.0,-5.92030439429e-13,2720,2017-04-24T08:00:00Z,2.65,3.65,4.55,37.03,37.06,37.01,0.399785280228,823.0,241.4375,300.289733887,1.15086364746,100018.304688,0.0407104492188,50.5846290588,0.8623046875,20.21875,4,12,52
6.0,-5.92030439429e-13,2721,2017-04-24T09:00:00Z,2.89,3.96,4.84,35.47,35.53,35.94,0.399785280228,1063.0,323.25,301.108551025,1.1489470005,100043.523438,0.0434265136719,51.4918212891,0.854736328125,22.4609375,4,12,52
6.0,-5.92030439429e-13,2722,2017-04-24T10:00:00Z,2.95,4.03,4.84,35.84,35.93,36.63,0.39990735054,1232.5,384.5,301.735900879,1.1472505331,100033.585938,0.0500640869141,52.6484489441,0.84912109375,25.5703125,4,12,52
6.0,-5.92030439429e-13,2723,2017-04-24T11:00:00Z,2.92,3.98,4.74,36.25,36.36,37.33,0.39990735054,1320.5,411.375,302.147216797,1.14557516575,99988.421875,0.0547180175781,53.5396652222,0.842041015625,25.71875,4,12,52
6.0,-5.92030439429e-13,2724,2017-04-24T12:00:00Z,2.92,3.98,4.73,37.05,37.19,38.37,0.400029420853,1320.5,415.875,302.407592773,1.14366233349,99900.078125,0.054931640625,54.0093917847,0.845947265625,24.65625,4,12,52
6.0,-5.92030439429e-13,2725,2017-04-24T13:00:00Z,2.93,4.02,4.81,37.39,37.51,38.76,0.400151491165,1232.5,365.25,302.414489746,1.14212727547,99809.96875,0.0586853027344,54.2133560181,0.870361328125,24.9140625,4,12,52
6.0,-5.92030439429e-13,2726,2017-04-24T14:00:00Z,2.94,4.06,4.94,38.3,38.38,39.63,0.400151491165,1063.0,288.5,302.237976074,1.14138782024,99750.21875,0.0652770996094,54.1829986572,0.876708984375,27.09375,4,12,52
6.0,-5.92030439429e-13,2727,2017-04-24T15:00:00Z,2.84,3.97,4.92,38.52,38.57,39.6,0.400273561478,822.75,196.375,301.897460938,1.14147019386,99711.890625,0.0658569335938,53.7458114624,0.87060546875,25.953125,4,12,52
6.0,-5.92030439429e-13,2728,2017-04-24T16:00:00Z,2.54,3.62,4.79,36.16,36.18,36.93,0.400273561478,528.75,107.0,301.348846436,1.14222383499,99722.4296875,0.0636901855469,53.0745735168,0.864990234375,29.4375,4,12,52
6.0,-5.92030439429e-13,2729,2017-04-24T17:00:00Z,1.93,2.84,4.53,31.0,30.95,30.84,0.40039563179,201.0625,29.9296875,300.493438721,1.14412689209,99754.9453125,0.0545349121094,52.4036445618,0.844970703125,28.90625,4,12,52
6.0,-5.92030439429e-13,2730,2017-04-24T18:00:00Z,1.54,2.39,4.45,26.21,26.01,25.36,0.40039563179,1.51757860184,0.109985351562,299.603027344,1.14620447159,99811.5859375,0.0419921875,51.7796516418,0.821044921875,24.953125,4,12,52
6.0,-5.92030439429e-13,2731,2017-04-24T19:00:00Z,1.5,2.34,4.39,24.88,24.5,23.6,0.400517702103,0.0,0.0,299.259216309,1.14794814587,99861.125,0.0347900390625,51.3893928528,0.813232421875,22.8515625,4,12,52
6.0,-5.92030439429e-13,2732,2017-04-24T20:00:00Z,1.46,2.31,4.31,26.38,25.91,24.84,0.400517702103,0.0,0.0,299.036712646,1.14933276176,99914.046875,0.0368804931641,51.1859855652,0.818115234375,22.6640625,4,12,52
6.0,-5.92030439429e-13,2733,2017-04-24T21:00:00Z,1.46,2.31,4.31,28.93,28.48,27.29,0.400639772415,0.0,0.0,298.871185303,1.15030217171,99967.1171875,0.0416107177734,51.4984130859,0.829345703125,32.5,4,12,52
6.0,-5.92030439429e-13,2734,2017-04-24T22:00:00Z,1.49,2.36,4.39,32.52,32.12,30.91,0.400639772415,0.0,0.0,298.769287109,1.15083861351,99977.0,0.0466918945312,52.1076965332,0.81396484375,50.765625,4,12,52
6.0,-5.92030439429e-13,2735,2017-04-24T23:00:00Z,1.58,2.48,4.55,36.77,36.49,35.43,0.400761842728,0.0,0.0,298.683227539,1.15071928501,99938.2265625,0.0570068359375,52.7324180603,0.84130859375,38.21875,4,12,52
5.5,-0.625,2736,2017-04-25T00:00:00Z,1.85,2.72,4.31,48.4,46.91,45.8,0.432744264603,0.0,0.0,299.126434326,1.15291416645,100285.90625,0.0751342773438,54.7790565491,0.772216796875,47.21875,4,12,52
5.5,-0.625,2737,2017-04-25T01:00:00Z,1.85,2.72,4.3,51.12,49.98,49.09,0.432744264603,0.0,0.0,299.056884766,1.15237677097,100201.28125,0.0817260742188,55.0448226929,0.7900390625,43.15625,4,12,52
5.5,-0.625,2738,2017-04-25T02:00:00Z,1.79,2.65,4.16,50.92,49.86,49.15,0.432866334915,0.0,0.0,299.008636475,1.15182733536,100146.921875,0.0877685546875,55.435798645,0.807373046875,42.734375,4,12,52
5.5,-0.625,2739,2017-04-25T03:00:00Z,1.73,2.57,3.97,48.74,48.06,47.69,0.432866334915,0.0,0.0,298.9503479,1.15190756321,100130.789062,0.0972290039062,55.7332992554,0.810302734375,41.59375,4,12,52
5.5,-0.625,2740,2017-04-25T04:00:00Z,1.65,2.47,3.7,48.09,47.54,47.09,0.432866334915,0.0,0.0,298.882385254,1.15214967728,100156.117188,0.108001708984,55.921661377,0.817626953125,41.5,4,12,52
5.5,-0.625,2741,2017-04-25T05:00:00Z,1.56,2.31,3.35,48.76,48.96,48.91,0.432988405228,0.405395567417,0.0189437866211,298.863098145,1.15278697014,100217.476562,0.131164550781,56.0631904602,0.830322265625,44.890625,4,12,52
5.5,-0.625,2742,2017-04-25T06:00:00Z,1.46,2.1,3.01,51.22,52.07,54.05,0.432988405228,184.75,23.625,299.163146973,1.15335249901,100281.28125,0.150512695312,56.0011863708,0.82763671875,52.25,4,12,52
5.5,-0.625,2743,2017-04-25T07:00:00Z,1.67,2.18,2.95,61.03,62.18,63.1,0.432988405228,513.5,88.75,299.903259277,1.15390276909,100365.367188,0.156799316406,55.6729049683,0.817626953125,55.28125,4,12,52
5.5,-0.625,2744,2017-04-25T08:00:00Z,1.99,2.59,3.3,66.68,68.05,68.27,0.43311047554,809.0,178.875,300.424194336,1.15346336365,100423.515625,0.147216796875,54.9536933899,0.806640625,56.203125,4,12,52
5.5,-0.625,2745,2017-04-25T09:00:00Z,2.18,2.85,3.39,66.95,68.71,69.73,0.43311047554,1051.5,259.0,300.890563965,1.15206813812,100437.445312,0.133361816406,54.0627403259,0.813232421875,54.625,4,12,52
5.5,-0.625,2746,2017-04-25T10:00:00Z,2.08,2.63,3.01,61.5,63.39,65.03,0.43311047554,1224.0,315.75,301.401824951,1.15060019493,100431.773438,0.128295898438,53.5002174377,0.814453125,56.125,4,12,52
5.5,-0.625,2747,2017-04-25T11:00:00Z,2.01,2.49,2.77,46.33,47.31,48.52,0.433232545853,1315.5,343.875,301.845123291,1.14906668663,100396.171875,0.121337890625,53.4381103516,0.815673828125,50.84375,4,12,52
5.5,-0.625,2748,2017-04-25T12:00:00Z,2.2,2.75,3.08,25.89,25.53,25.43,0.433232545853,1319.0,355.375,302.023956299,1.1478369236,100315.484375,0.113494873047,53.6729125977,0.8115234375,48.40625,4,12,52
5.5,-0.625,2749,2017-04-25T13:00:00Z,2.76,3.57,4.13,12.79,12.04,11.52,0.433354616165,1235.0,343.625,301.981048584,1.14659190178,100216.328125,0.101348876953,53.9235343933,0.804931640625,44.421875,4,12,52
5.5,-0.625,2750,2017-04-25T14:00:00Z,3.38,4.48,5.35,6.9,6.36,6.01,0.433354616165,1068.5,288.875,301.766296387,1.14587879181,100129.90625,0.0876770019531,54.1275558472,0.795166015625,40.0625,4,12,52
5.5,-0.625,2751,2017-04-25T15:00:00Z,3.66,4.9,5.98,4.22,3.86,3.67,0.433476686478,831.25,212.875,301.44418335,1.14611339569,100086.851562,0.076416015625,54.2848129272,0.775634765625,41.125,4,12,52
5.5,-0.625,2752,2017-04-25T16:00:00Z,3.41,4.57,5.79,4.36,4.02,3.88,0.433476686478,539.5,113.90625,300.971130371,1.1472851038,100092.273438,0.0755920410156,54.3324394226,0.782470703125,36.25,4,12,52
5.5,-0.625,2753,2017-04-25T17:00:00Z,2.7,3.63,5.26,5.02,4.63,4.39,0.433476686478,213.0,32.0625,300.36730957,1.14892435074,100147.351562,0.0858459472656,54.2242202759,0.77685546875,38.140625,4,12,52
5.5,-0.625,2754,2017-04-25T18:00:00Z,2.12,2.98,4.67,5.18,4.7,4.57,0.433476686478,2.87890625,0.208312988281,299.763702393,1.15053677559,100215.382812,0.087158203125,54.2096138,0.77099609375,42.09375,4,12,52
5.5,-0.625,2755,2017-04-25T19:00:00Z,1.77,2.59,4.1,6.1,6.08,6.25,0.43359875679,0.0,0.0,299.58102417,1.15171742439,100282.414062,0.0802001953125,54.100025177,0.7607421875,46.828125,4,12,52
5.5,-0.625,2756,2017-04-25T20:00:00Z,1.53,2.32,3.67,11.66,12.09,12.46,0.43359875679,0.0,0.0,299.465759277,1.15250051022,100331.953125,0.0677185058594,53.6153640747,0.7568359375,43.375,4,12,52
5.5,-0.625,2757,2017-04-25T21:00:00Z,1.46,2.25,3.58,21.49,21.95,22.28,0.43359875679,0.0,0.0,299.348052979,1.15316534042,100363.226562,0.0612640380859,52.724319458,0.768310546875,36.171875,4,12,52
5.5,-0.625,2758,2017-04-25T22:00:00Z,1.45,2.23,3.58,32.25,32.39,32.52,0.433720827103,0.0,0.0,299.197113037,1.15372610092,100359.648438,0.0588531494141,51.6144981384,0.787353515625,30.796875,4,12,52
5.5,-0.625,2759,2017-04-25T23:00:00Z,1.48,2.26,3.65,43.3,43.02,42.91,0.433720827103,0.0,0.0,299.059661865,1.15375113487,100310.070312,0.0605163574219,50.5514564514,0.81005859375,28.421875,4,12,52
5.5,-5.92030439429e-13,2736,2017-04-25T00:00:00Z,2.62,3.38,4.58,49.05,48.96,48.77,0.452275514603,0.0,0.0,300.313934326,1.15572178364,100773.90625,0.0796203613281,55.2009315491,0.814208984375,45.375,4,12,52
5.5,-5.92030439429e-13,2737,2017-04-25T01:00:00Z,2.56,3.3,4.48,49.25,49.21,49.17,0.452275514603,0.0,0.0,300.275634766,1.15494024754,100689.28125,0.0876159667969,55.5135726929,0.817626953125,46.484375,4,12,52
5.5,-5.92030439429e-13,2738,2017-04-25T02:00:00Z,2.47,3.18,4.3,48.67,48.73,48.89,0.452397584915,0.0,0.0,300.243011475,1.15439081192,100642.921875,0.105499267578,55.982673645,0.830322265625,46.65625,4,12,52
5.5,-5.92030439429e-13,2739,2017-04-25T03:00:00Z,2.43,3.12,4.19,48.89,49.24,49.74,0.452519655228,0.0,0.0,300.2003479,1.15447103977,100634.789062,0.120361328125,56.3114242554,0.83203125,47.46875,4,12,52
5.5,-5.92030439429e-13,2740,2017-04-25T04:00:00Z,2.42,3.13,4.12,50.89,51.69,52.62,0.452519655228,0.0,0.0,300.148010254,1.15483522415,100660.117188,0.137634277344,56.437286377,0.82470703125,51.0,4,12,52
5.5,-5.92030439429e-13,2741,2017-04-25T05:00:00Z,2.41,3.13,4.08,53.32,54.83,56.47,0.45264172554,1.31689453125,0.0686645507812,300.113098145,1.15559458733,100705.476562,0.147888183594,56.3444404602,0.815185546875,54.953125,4,12,52
5.5,-5.92030439429e-13,2742,2017-04-25T06:00:00Z,2.46,3.16,4.14,54.31,56.33,58.88,0.45264172554,198.8125,25.578125,300.241271973,1.15640425682,100769.28125,0.135620117188,55.9699363708,0.79248046875,60.578125,4,12,52
5.5,-5.92030439429e-13,2743,2017-04-25T07:00:00Z,2.68,3.37,4.14,56.47,58.32,60.16,0.452763795853,526.5,100.9375,300.590759277,1.1569545269,100837.367188,0.112060546875,55.3447799683,0.77734375,59.421875,4,12,52
5.5,-5.92030439429e-13,2744,2017-04-25T08:00:00Z,2.78,3.47,4.06,55.02,56.66,57.32,0.452885866165,820.25,190.8125,300.892944336,1.15700340271,100895.515625,0.101287841797,54.9068183899,0.7783203125,58.53125,4,12,52
5.5,-5.92030439429e-13,2745,2017-04-25T09:00:00Z,2.85,3.55,4.17,51.38,52.75,53.6,0.452885866165,1060.0,272.375,301.343688965,1.15560817719,100909.445312,0.100341796875,54.7189903259,0.780517578125,54.234375,4,12,52
5.5,-5.92030439429e-13,2746,2017-04-25T10:00:00Z,2.71,3.37,3.91,45.87,46.96,47.72,0.453007936478,1229.5,333.625,301.761199951,1.15426230431,100919.773438,0.109344482422,55.0470924377,0.7822265625,54.53125,4,12,52
5.5,-5.92030439429e-13,2747,2017-04-25T11:00:00Z,2.69,3.34,3.86,34.88,35.42,35.96,0.453007936478,1317.5,379.25,302.063873291,1.15321707726,100892.171875,0.118530273438,55.5318603516,0.765380859375,53.984375,4,12,52
5.5,-5.92030439429e-13,2748,2017-04-25T12:00:00Z,3.0,3.77,4.41,22.9,23.08,23.35,0.45313000679,1317.5,387.875,302.164581299,1.15210938454,100819.484375,0.116760253906,55.8760375977,0.766845703125,53.078125,4,12,52
5.5,-5.92030439429e-13,2749,2017-04-25T13:00:00Z,3.56,4.53,5.34,14.2,14.31,14.54,0.453252077103,1229.5,367.375,302.106048584,1.15098643303,100712.328125,0.106079101562,55.8766593933,0.75146484375,53.875,4,12,52
5.5,-5.92030439429e-13,2750,2017-04-25T14:00:00Z,4.14,5.32,6.3,8.26,8.43,8.63,0.453374147415,1060.0,298.75,301.922546387,1.150639534,100633.90625,0.093505859375,55.5494308472,0.75439453125,47.03125,4,12,52
5.5,-5.92030439429e-13,2751,2017-04-25T15:00:00Z,4.35,5.58,6.63,6.07,6.33,6.5,0.453374147415,820.0,209.3125,301.64730835,1.15099620819,100582.851562,0.0820617675781,54.9723129272,0.76220703125,41.546875,4,12,52
5.5,-5.92030439429e-13,2752,2017-04-25T16:00:00Z,4.0,5.07,6.12,5.29,5.62,5.9,0.453496217728,526.5,112.28125,301.314880371,1.15192377567,100588.273438,0.0737609863281,54.4105644226,0.76904296875,34.78125,4,12,52
5.5,-5.92030439429e-13,2753,2017-04-25T17:00:00Z,3.31,4.15,5.34,2.24,2.66,3.27,0.453496217728,199.0,30.421875,300.94543457,1.15319681168,100643.351562,0.0723266601562,54.2242202759,0.765625,35.25,4,12,52
5.5,-5.92030439429e-13,2754,2017-04-25T18:00:00Z,2.74,3.46,4.62,359.46,0.18,1.35,0.45361828804,1.3486328125,0.0926208496094,300.623077393,1.15432095528,100711.382812,0.0757751464844,54.3189888,0.77294921875,35.765625,4,12,52
5.5,-5.92030439429e-13,2755,2017-04-25T19:00:00Z,2.33,2.95,4.02,1.86,2.88,4.35,0.45361828804,0.0,0.0,300.53414917,1.15513539314,100770.414062,0.0760498046875,54.178150177,0.7880859375,36.9375,4,12,52
5.5,-5.92030439429e-13,2756,2017-04-25T20:00:00Z,2.02,2.58,3.58,10.27,11.41,12.99,0.45361828804,0.0,0.0,300.465759277,1.15549123287,100811.953125,0.0663757324219,53.6934890747,0.79541015625,32.953125,4,12,52
5.5,-5.92030439429e-13,2757,2017-04-25T21:00:00Z,1.95,2.51,3.53,21.91,22.9,24.2,0.453740358353,0.0,0.0,300.394927979,1.15591192245,100843.226562,0.0627136230469,52.943069458,0.804931640625,28.8515625,4,12,52
5.5,-5.92030439429e-13,2758,2017-04-25T22:00:00Z,1.98,2.56,3.62,33.1,33.8,34.61,0.453862428665,0.0,0.0,300.306488037,1.15628957748,100839.648438,0.0618133544922,52.0207481384,0.817626953125,27.6953125,4,12,52
5.5,-5.92030439429e-13,2759,2017-04-25T23:00:00Z,2.03,2.63,3.68,42.71,43.22,43.75,0.453862428665,0.0,0.0,300.215911865,1.15631461143,100782.070312,0.0608062744141,51.0514564514,0.8310546875,26.8515625,4,12,52
6.0,-0.625,2736,2017-04-25T00:00:00Z,1.15,2.13,4.48,34.27,34.4,34.41,0.407353639603,0.0,0.0,297.657684326,1.1436368227,99005.90625,0.0672607421875,52.9040565491,0.813720703125,36.84375,4,12,52
6.0,-0.625,2737,2017-04-25T01:00:00Z,1.14,2.11,4.47,38.0,38.33,38.41,0.407475709915,0.0,0.0,297.556884766,1.14322149754,98921.28125,0.0818786621094,53.3573226929,0.8271484375,37.140625,4,12,52
6.0,-0.625,2738,2017-04-25T02:00:00Z,1.08,2.04,4.41,37.94,38.41,38.5,0.407475709915,0.0,0.0,297.477386475,1.14279413223,98874.921875,0.103088378906,53.982673645,0.84375,40.640625,4,12,52
6.0,-0.625,2739,2017-04-25T03:00:00Z,1.12,2.1,4.38,36.56,37.27,37.28,0.407597780228,0.0,0.0,297.4503479,1.14287436008,98866.7890625,0.117767333984,54.4832992554,0.847900390625,40.765625,4,12,52
6.0,-0.625,2740,2017-04-25T04:00:00Z,1.02,1.95,4.04,34.86,35.73,35.23,0.407597780228,0.0,0.0,297.351135254,1.14336061478,98900.1171875,0.125610351562,54.609161377,0.8603515625,38.984375,4,12,52
6.0,-0.625,2741,2017-04-25T05:00:00Z,0.9,1.75,3.65,35.63,36.59,35.18,0.407597780228,0.53051763773,0.0295562744141,297.316223145,1.14399790764,98961.4765625,0.143798828125,54.4850654602,0.88037109375,40.15625,4,12,52
6.0,-0.625,2742,2017-04-25T06:00:00Z,0.97,1.73,3.27,39.51,40.46,40.33,0.40771985054,187.25,25.390625,297.756896973,1.14456343651,99033.28125,0.149963378906,53.9855613708,0.88232421875,43.15625,4,12,52
6.0,-0.625,2743,2017-04-25T07:00:00Z,1.4,2.11,3.0,50.29,50.41,52.01,0.40771985054,515.75,90.75,298.653259277,1.14462542534,99117.3671875,0.146240234375,53.1104049683,0.8720703125,45.453125,4,12,52
6.0,-0.625,2744,2017-04-25T08:00:00Z,1.78,2.58,3.33,61.68,61.85,62.36,0.40771985054,811.0,177.625,299.377319336,1.14345359802,99167.515625,0.132080078125,51.9536933899,0.853271484375,45.234375,4,12,52
6.0,-0.625,2745,2017-04-25T09:00:00Z,1.94,2.78,3.34,67.01,67.36,67.69,0.407841920853,1053.0,257.125,300.140563965,1.14144802094,99173.4453125,0.114776611328,50.8908653259,0.84912109375,44.140625,4,12,52
6.0,-0.625,2746,2017-04-25T10:00:00Z,1.51,2.07,2.3,63.43,64.39,65.3,0.407841920853,1226.0,320.5,300.948699951,1.13973593712,99151.7734375,0.109069824219,50.0939674377,0.84375,45.640625,4,12,52
6.0,-0.625,2747,2017-04-25T11:00:00Z,1.19,1.58,1.7,30.4,31.41,29.43,0.407841920853,1317.0,360.25,301.751373291,1.13747000694,99108.171875,0.102569580078,49.6568603516,0.845947265625,40.96875,4,12,52
6.0,-0.625,2748,2017-04-25T12:00:00Z,1.63,2.23,2.59,357.95,357.97,355.12,0.407963991165,1320.5,360.375,302.148956299,1.13538575172,99019.484375,0.095458984375,49.5479125977,0.857421875,37.171875,4,12,52
6.0,-0.625,2749,2017-04-25T13:00:00Z,2.15,3.05,3.69,351.33,351.34,349.48,0.407963991165,1236.5,339.75,302.199798584,1.13340830803,98904.328125,0.0782775878906,49.4391593933,0.856689453125,33.515625,4,12,52
6.0,-0.625,2750,2017-04-25T14:00:00Z,2.49,3.62,4.5,351.64,351.8,350.75,0.408086061478,1070.0,299.0,302.063171387,1.1320848465,98825.90625,0.06298828125,49.5806808472,0.847412109375,28.4375,4,12,52
6.0,-0.625,2751,2017-04-25T15:00:00Z,2.51,3.72,4.77,353.08,353.2,352.72,0.408086061478,833.25,223.8125,301.66293335,1.13207530975,98790.8515625,0.05224609375,50.1598129272,0.8310546875,28.8046875,4,12,52
6.0,-0.625,2752,2017-04-25T16:00:00Z,2.15,3.27,4.51,355.27,355.26,355.17,0.408086061478,541.75,123.125,300.986755371,1.13336908817,98812.2734375,0.0527496337891,51.1136894226,0.833251953125,26.7734375,4,12,52
6.0,-0.625,2753,2017-04-25T17:00:00Z,1.38,2.29,4.23,359.04,358.65,358.65,0.40820813179,215.5625,34.484375,299.89855957,1.13574075699,98875.3515625,0.0730895996094,52.0835952759,0.831298828125,38.609375,4,12,52
6.0,-0.625,2754,2017-04-25T18:00:00Z,1.03,1.96,4.26,2.28,1.4,1.26,0.40820813179,3.232421875,0.244201660156,298.841827393,1.13832974434,98943.3828125,0.0829772949219,52.5689888,0.8251953125,48.5625,4,12,52
6.0,-0.625,2755,2017-04-25T19:00:00Z,1.07,2.01,4.27,5.77,5.19,4.94,0.40820813179,0.0,0.0,298.50289917,1.14036488533,99010.4140625,0.0806884765625,52.350025177,0.810546875,53.96875,4,12,52
6.0,-0.625,2756,2017-04-25T20:00:00Z,1.01,1.94,4.16,11.03,10.88,10.57,0.408330202103,0.0,0.0,298.231384277,1.14181935787,99051.953125,0.072998046875,51.5684890747,0.787841796875,52.453125,4,12,52
